true label,No_dropout,0_mean,0_std,0.2_mean,0.2_std,0.4_mean,0.4_std,0.6_mean,0.6_std
0,0.000305682,0.000267817,0.000141829,0.000180403,0.000125382,0.000717641,0.000489953,0.00029978,0.000163223
0,0.10928875,0.10176092,0.028764572,0.060506076,0.019435214,0.11520708,0.024570106,0.17311306,0.029575923
0,0.07669205,0.05309936,0.01866734,0.035265326,0.014405539,0.07991241,0.022698585,0.090501904,0.022877939
1,0.9964287,0.9966691,0.001514793,0.998871,0.000666829,0.99530447,0.001987445,0.99321973,0.003133335
0,0.008561379,0.006119426,0.002730907,0.004854809,0.002645893,0.02032049,0.006734529,0.029755034,0.009589391
0,0.46955347,0.4769614,0.08272305,0.25569898,0.06810212,0.41563606,0.057477623,0.43140462,0.04953724
1,0.83218676,0.7757147,0.06593549,0.5877892,0.0955139,0.57492566,0.06778811,0.45535287,0.06793637
0,0.5218099,0.47453335,0.10556323,0.24244878,0.08684991,0.32681978,0.064406484,0.21332763,0.04695877
0,0.10020297,0.109812,0.041852072,0.3645697,0.104870245,0.1819889,0.05062516,0.19871591,0.05540684
0,0.006514669,0.00575561,0.003065821,0.012734141,0.007437814,0.016108742,0.007222941,0.023509644,0.008096085
1,0.89103293,0.91113466,0.022055535,0.84160197,0.04111089,0.61744624,0.046820533,0.5471242,0.040683854
0,0.18084739,0.16052409,0.049353886,0.29205036,0.07802758,0.22376785,0.051889878,0.34162813,0.052234963
0,0.20105763,0.21974319,0.065057606,0.098884955,0.04165827,0.14550826,0.046203278,0.1317256,0.037714045
0,0.008889997,0.010822962,0.004958703,0.03419663,0.014714373,0.13312863,0.033487156,0.24328375,0.048814103
1,0.9777114,0.9631771,0.012705985,0.9197781,0.028423505,0.7877797,0.039093055,0.59369504,0.05215548
0,0.07279462,0.0900358,0.034517463,0.05511265,0.024308044,0.07176867,0.021726253,0.09091452,0.023046909
1,0.81915265,0.838645,0.04777847,0.6496688,0.09114974,0.5364593,0.065643646,0.45117202,0.05740296
0,0.05849077,0.05192582,0.015302595,0.037451748,0.012744866,0.07600099,0.017896183,0.08392224,0.018038621
0,0.06979925,0.041799393,0.01634714,0.10414537,0.037559304,0.14053577,0.03284846,0.1552718,0.031602375
0,0.013190255,0.016054725,0.006802018,0.010351555,0.005264119,0.019037457,0.007948401,0.02180703,0.007267055
0,0.4226833,0.38433823,0.059107732,0.2877006,0.06170562,0.39296255,0.05118753,0.34533164,0.043362815
1,0.9967216,0.996729,0.001451415,0.9969166,0.001782718,0.99555135,0.001984468,0.9859792,0.006365071
0,0.00225687,0.001866939,0.000850647,0.002263055,0.001129846,0.009766933,0.003454148,0.010418541,0.003672063
0,0.034673605,0.03988943,0.016048657,0.055561595,0.020992422,0.11539674,0.028710127,0.11015149,0.023967002
0,0.95657074,0.93015134,0.021459121,0.9147167,0.029699849,0.85949594,0.034999378,0.70861715,0.043712445
0,0.04213612,0.043360807,0.01520572,0.04269518,0.014230952,0.105004214,0.026805013,0.14568342,0.03174665
0,0.078770325,0.07154033,0.02576999,0.058593046,0.027021158,0.09172723,0.026673084,0.061904833,0.016387392
1,0.6508943,0.6048901,0.08749617,0.7444745,0.071916714,0.64286405,0.066648275,0.38704368,0.058114562
1,0.999433,0.9994016,0.000270096,0.9985575,0.000622892,0.9873281,0.004148826,0.88582957,0.025842542
1,0.99996644,0.9999551,2.55E-05,0.99990416,6.12E-05,0.9990969,0.000408333,0.9962161,0.00194305
1,0.99420106,0.99289143,0.003007536,0.9875867,0.004927857,0.94633985,0.016310897,0.8925882,0.028437922
0,0.14610541,0.15826277,0.047085036,0.057324484,0.025320226,0.09894493,0.029651728,0.088056594,0.025593812
0,0.023417031,0.0223953,0.008288996,0.061120797,0.022986267,0.108882435,0.028659243,0.17995171,0.04211764
0,0.014305592,0.010245368,0.004732189,0.01308996,0.007660523,0.018544268,0.006966515,0.01776971,0.006542407
1,0.9831343,0.97951424,0.008268411,0.98361063,0.007193146,0.9713035,0.009082994,0.96204937,0.01252849
1,0.95343,0.9503433,0.012666185,0.89227873,0.027933313,0.82824016,0.028805241,0.752067,0.03800425
0,0.000112444,6.66E-05,4.83E-05,5.36E-05,5.15E-05,0.000230022,0.000139683,0.00050777,0.00029275
1,0.34639916,0.46848622,0.08034585,0.39053708,0.07757331,0.3452217,0.056040805,0.3604314,0.046314422
1,0.8562318,0.85240155,0.049663223,0.9718648,0.013396366,0.8620167,0.037588216,0.69235665,0.05710223
1,0.8766167,0.888332,0.039039467,0.8895395,0.04654036,0.8039417,0.047933564,0.6989987,0.05283941
1,0.95068705,0.9238768,0.029467158,0.90903443,0.032555107,0.8496207,0.04062931,0.7189582,0.05093668
0,0.09715083,0.09710375,0.040544298,0.36413997,0.09779426,0.31306306,0.06577264,0.33421606,0.061826363
0,0.041131254,0.064696155,0.023194565,0.06402085,0.027166478,0.035992876,0.013371355,0.046701632,0.015283338
0,0.05647591,0.06603831,0.027039522,0.11699846,0.054908622,0.157439,0.041608337,0.104906194,0.03079708
1,0.5544683,0.53354883,0.097647235,0.52248144,0.09610128,0.48811477,0.07679355,0.38445202,0.08543063
0,0.30291966,0.36689168,0.078427084,0.18590273,0.05416514,0.23003845,0.043369018,0.16948877,0.035417616
0,0.021736657,0.025663018,0.010855327,0.0259565,0.013391055,0.07807226,0.026416248,0.05121154,0.013790969
1,0.5382325,0.6550668,0.06940546,0.6324236,0.087748826,0.49295577,0.06287283,0.43444464,0.059396714
1,0.78870744,0.71867436,0.08304406,0.61125344,0.10783211,0.59437966,0.08131449,0.5091953,0.07899853
0,0.07715545,0.084976636,0.031498145,0.04702396,0.022532672,0.05804832,0.018379163,0.06731369,0.022223666
1,0.97728497,0.9796396,0.010701914,0.9919382,0.004999042,0.9698439,0.012624119,0.9832031,0.007991063
0,0.17057824,0.18849489,0.04065524,0.19393037,0.047372043,0.2514957,0.044712126,0.2133575,0.0408249
0,0.041621443,0.04151407,0.013252893,0.05192395,0.020695986,0.04986478,0.014729421,0.0325312,0.009464313
1,0.90922666,0.8565084,0.04014308,0.8128168,0.060544435,0.6667749,0.061548837,0.5652485,0.07195609
0,0.50874287,0.4673932,0.07026556,0.48248306,0.08945927,0.4910888,0.06576873,0.42028284,0.063031726
0,0.023406131,0.01815338,0.00655113,0.012585119,0.005243296,0.03215155,0.009265565,0.042107046,0.010604329
1,0.6381419,0.6691603,0.06255502,0.5152531,0.07987922,0.45384827,0.06147193,0.35849354,0.042336185
1,0.9952391,0.99472165,0.002154453,0.9885867,0.004979411,0.9281527,0.022347884,0.75541115,0.050490454
1,0.99331594,0.99475455,0.002139367,0.9965033,0.001887255,0.9830141,0.006267281,0.98241484,0.006804005
0,0.04784559,0.058389798,0.021090874,0.034736942,0.01651128,0.10705892,0.031137945,0.12470391,0.036948174
0,0.048361782,0.03335178,0.017924167,0.07689996,0.03824452,0.07778791,0.02524689,0.13472995,0.042112537
0,0.000149965,7.76E-05,4.45E-05,0.000741872,0.00043743,0.001882877,0.000925364,0.004822075,0.002025455
0,0.2621924,0.32043356,0.090735175,0.18672936,0.07143187,0.22021271,0.057562646,0.23887067,0.055808827
1,0.9828288,0.98195046,0.008683338,0.9769168,0.013439138,0.97015953,0.012918439,0.948947,0.019711573
1,0.041506045,0.049960274,0.019016003,0.01682511,0.008161547,0.08714188,0.02375597,0.060025547,0.017873826
1,0.9067268,0.91462404,0.027453246,0.941824,0.020323245,0.90850973,0.022052879,0.74619275,0.042713884
1,0.86769134,0.7615899,0.061330125,0.8005104,0.06913351,0.71551913,0.057791922,0.51967376,0.055229153
1,0.9749179,0.95662934,0.017085152,0.9623096,0.014965382,0.7355307,0.056511108,0.49175146,0.06862899
0,0.7502256,0.728353,0.05648457,0.49881297,0.079972364,0.57271457,0.060237188,0.50966364,0.052439213
0,0.15276992,0.13041231,0.037356593,0.26228744,0.0701811,0.401623,0.062302064,0.44783336,0.061239157
0,0.18685995,0.20295432,0.06236124,0.18951887,0.06993828,0.24075226,0.058371924,0.32662994,0.06368986
0,0.01510428,0.010502693,0.004976036,0.012765697,0.006442089,0.031089593,0.010588169,0.041578367,0.012497303
1,0.18150035,0.14007857,0.0384129,0.14893718,0.043360934,0.22856201,0.040565725,0.24905083,0.04249443
0,0.000317931,0.000446688,0.000263611,0.002267846,0.00147348,0.003138759,0.001452761,0.009860079,0.00408599
1,0.68490595,0.59573084,0.08896194,0.81927264,0.062171683,0.7696002,0.05613802,0.5612857,0.07188046
0,0.000792146,0.000698172,0.000454545,0.005887593,0.003373638,0.017801626,0.006149335,0.041372918,0.013334069
0,0.19677632,0.16221234,0.035223205,0.24142261,0.059059504,0.23271337,0.038279448,0.30711916,0.045111816
0,0.00952337,0.009258418,0.003981311,0.012428639,0.006574652,0.047571067,0.015341893,0.056345344,0.016280137
1,0.9995018,0.99948895,0.000248163,0.99932283,0.000366627,0.9967372,0.001377386,0.9872084,0.005622166
1,0.9343574,0.9368105,0.02439128,0.9820004,0.007805698,0.94647175,0.016627615,0.9404659,0.019432943
1,0.8388212,0.7822971,0.053346142,0.9059912,0.031161193,0.80822134,0.039587766,0.8071467,0.039415658
1,0.9857484,0.982458,0.006540651,0.9195047,0.031147113,0.81021965,0.044652198,0.6353349,0.063559085
0,0.10132646,0.09676346,0.035616286,0.1682238,0.06510705,0.19016083,0.050928134,0.22178118,0.05245562
1,0.9998352,0.9998212,0.000106835,0.9998949,7.58E-05,0.9975246,0.001206968,0.99407196,0.002868528
1,0.2353516,0.2177744,0.05405437,0.17826326,0.060982514,0.15910879,0.042489477,0.25499716,0.053212952
0,0.000996411,0.000634206,0.000353113,0.001328259,0.000793661,0.002302643,0.001011815,0.008487836,0.003617174
1,0.7319333,0.69823533,0.0638492,0.6435327,0.08136184,0.5676637,0.061485346,0.4816983,0.05445774
0,0.87870455,0.8513454,0.048024792,0.62378836,0.08429568,0.6298889,0.062220726,0.51758176,0.06120145
1,0.9436146,0.94845694,0.021636099,0.90977293,0.03685158,0.8548774,0.042674493,0.6574615,0.07460236
1,0.959126,0.95672244,0.016770279,0.9335976,0.025292555,0.83207184,0.041445605,0.69352543,0.05559608
0,0.001584292,0.001274559,0.000523492,0.001677766,0.000879924,0.01786518,0.006008515,0.025940916,0.008650838
1,0.22995761,0.17941844,0.058821343,0.23511545,0.080653206,0.19995953,0.05208604,0.21038981,0.044420347
0,0.3537374,0.32383364,0.05984479,0.16634212,0.04765746,0.23144107,0.047519222,0.23781805,0.040027693
0,0.46240228,0.41825044,0.084902905,0.50006884,0.08454591,0.4159775,0.06526672,0.4501361,0.050879955
0,0.30180904,0.26333755,0.051874645,0.17166346,0.045642003,0.20766856,0.035887823,0.24507184,0.03724552
1,0.9958184,0.9941952,0.002520438,0.9960949,0.001947478,0.9859593,0.005185377,0.9737149,0.009645316
0,0.000409126,0.000318063,0.000171727,0.001837015,0.000922013,0.007602005,0.002835288,0.014289797,0.004874536
1,0.9371756,0.8897119,0.041802958,0.9744933,0.012968742,0.9239348,0.02244644,0.663994,0.06298011
0,0.8594217,0.8017661,0.047091298,0.5225459,0.08919302,0.56575745,0.056947317,0.47552973,0.06021465
0,0.29382065,0.25955513,0.07655869,0.16959874,0.063992485,0.34454098,0.07792977,0.1395294,0.03776235
0,0.64061004,0.5524838,0.081949025,0.5212755,0.09135178,0.43801644,0.05942523,0.5301071,0.04887862
0,0.15724184,0.22997029,0.05621645,0.13616787,0.05518571,0.2974653,0.065963715,0.23138371,0.056117527
0,0.16748908,0.16756342,0.046554904,0.22267248,0.06572924,0.26312333,0.05341333,0.20567581,0.04027681
0,0.001066178,0.00120191,0.000632096,0.001651606,0.000881626,0.003435529,0.001569634,0.003004188,0.001287181
0,0.15484901,0.13003391,0.044830978,0.33452943,0.09080392,0.4963912,0.07532825,0.48339334,0.06545264
0,0.00319624,0.004068484,0.002143604,0.012874435,0.006401408,0.054504663,0.018149914,0.102618076,0.02667135
0,0.4070054,0.32137236,0.084547706,0.27035028,0.08727728,0.21348076,0.046282016,0.23181577,0.048383247
1,0.94084024,0.9375442,0.017432973,0.96248645,0.013943927,0.8693623,0.029294224,0.7963268,0.038750637
1,0.9817027,0.98077756,0.006272323,0.99102074,0.003819469,0.9634432,0.010947485,0.90491015,0.021767138
0,0.04984385,0.053409856,0.014782522,0.050219785,0.015418499,0.081821464,0.016647121,0.13005202,0.02539005
1,0.97919965,0.97456586,0.011031232,0.9918865,0.004635672,0.9443287,0.020889519,0.8362594,0.05371213
0,0.78504956,0.7088573,0.0748591,0.40027055,0.10310076,0.4909858,0.07757817,0.28862602,0.05775078
1,0.9942048,0.99433696,0.002119993,0.9783095,0.008197337,0.91529745,0.019816827,0.82224196,0.031341057
1,0.9947236,0.9941329,0.003002316,0.9984972,0.000938852,0.9934843,0.003010126,0.9908073,0.005224706
1,0.93045306,0.9026419,0.041266486,0.93171793,0.034119952,0.81449455,0.059250996,0.77278465,0.06348071
1,0.039680555,0.03606592,0.010477201,0.043645754,0.014848573,0.07051688,0.015543195,0.20827946,0.034849834
0,0.003881442,0.004203866,0.002012211,0.002037393,0.001171661,0.006158063,0.00271699,0.005703087,0.002338674
0,0.034776665,0.028312601,0.013216201,0.026119102,0.015050951,0.036573324,0.016561117,0.030385656,0.013060432
0,0.2719351,0.30350038,0.06607509,0.11296074,0.042010915,0.22570758,0.04529736,0.20703249,0.03995066
1,0.09256568,0.070875674,0.024671262,0.10158543,0.03153713,0.18046694,0.045515113,0.13601536,0.03134579
0,0.002297737,0.002019791,0.000919095,0.009895548,0.004498099,0.024261512,0.007857787,0.017803567,0.006277269
0,0.6448364,0.59318185,0.08335414,0.28236848,0.08207446,0.3852593,0.06560886,0.19160737,0.046654675
0,0.007330786,0.006684441,0.00302385,0.008798317,0.004141315,0.019043906,0.007065896,0.026180966,0.00870968
0,0.67138284,0.7054657,0.07952495,0.5999042,0.10048075,0.560197,0.07875145,0.5195012,0.072158866
0,0.01231337,0.012674072,0.007197868,0.1605896,0.0693009,0.33684397,0.084172584,0.5564241,0.08347371
1,0.96417147,0.96703625,0.016958741,0.9670464,0.01867606,0.9580196,0.017242324,0.9357258,0.024779731
0,0.10042943,0.08932656,0.034331594,0.055558737,0.02891186,0.1538281,0.044726532,0.09318861,0.02938321
0,0.030734602,0.03043238,0.014407523,0.013096771,0.006861591,0.028671952,0.011490963,0.0192674,0.007596802
1,0.9862028,0.98526764,0.006691493,0.99173665,0.00494066,0.97704405,0.009447013,0.97134554,0.012174721
1,0.94247526,0.9020341,0.03054231,0.8588273,0.04583124,0.75153935,0.050819635,0.5622649,0.06120833
0,0.075105034,0.06981852,0.019285623,0.07256742,0.02394338,0.102311775,0.02617015,0.1430159,0.029804977
0,3.46E-06,6.24E-06,4.73E-06,2.86E-06,2.56E-06,8.70E-05,5.29E-05,0.000110575,6.98E-05
0,0.000422418,0.000422074,0.000194957,0.000283391,0.000162925,0.001959432,0.000820541,0.006786957,0.002322038
1,0.80568016,0.7193071,0.09040349,0.77981234,0.085362434,0.77608657,0.062313933,0.66166496,0.06840018
0,0.002836126,0.002773177,0.001042643,0.023761513,0.012715412,0.053082157,0.016510362,0.061038315,0.017257182
1,0.14656477,0.12179053,0.04977502,0.28265348,0.097788505,0.43704474,0.08792317,0.5102686,0.07275248
1,0.82365406,0.83498293,0.052881405,0.7793527,0.071494155,0.7351479,0.061397962,0.6214119,0.062165678
1,0.84498304,0.82643104,0.04180892,0.7997411,0.05847753,0.702953,0.053261314,0.5496433,0.06539258
0,0.000493586,0.000614554,0.000346558,0.000315808,0.000204818,0.001136056,0.000499752,0.001673696,0.000858343
0,0.27989945,0.29047543,0.08123172,0.42731246,0.10140421,0.363818,0.05920583,0.3037963,0.049735073
0,0.7778899,0.74929595,0.061158318,0.4264741,0.09970791,0.4799637,0.06642142,0.3132265,0.05017335
0,0.015408242,0.021568095,0.00819217,0.012053774,0.005544131,0.025403595,0.00884232,0.05138035,0.014996869
0,0.63381964,0.5577889,0.064846754,0.5713528,0.08651242,0.44861084,0.052821342,0.49885064,0.052275807
0,0.002554159,0.001958445,0.000881864,0.002068871,0.000951977,0.012468135,0.004442675,0.025930496,0.007740433
1,0.81051314,0.76005524,0.080713995,0.8723774,0.061909843,0.758688,0.072867654,0.7303734,0.082394086
0,0.10915897,0.140372,0.04201836,0.11093815,0.03647049,0.2518701,0.051649537,0.24457996,0.041812327
0,0.29280645,0.3241821,0.08252165,0.45084736,0.1177802,0.42747605,0.07943072,0.3886463,0.07853485
1,0.93861866,0.94670165,0.019218152,0.881915,0.035195485,0.7219657,0.055851102,0.6198104,0.04994709
0,0.008306258,0.007643936,0.003273267,0.00313858,0.001500592,0.008959579,0.003469507,0.009162313,0.003554004
0,0.014706084,0.018842539,0.007375316,0.012313265,0.005905527,0.02178239,0.007666179,0.015888078,0.005321327
0,0.7748563,0.7254012,0.05973306,0.8659707,0.05076137,0.8375993,0.048372418,0.77201444,0.048767924
0,0.00181669,0.001654772,0.000681362,0.003215172,0.001297521,0.017513575,0.00485279,0.054335523,0.013638673
1,0.7516599,0.8001192,0.06993133,0.70350605,0.10778956,0.635356,0.07710456,0.60476077,0.07167137
0,0.000168324,0.000148968,7.41E-05,0.000147363,0.000103323,0.000554386,0.000278638,0.001684182,0.000817715
0,0.019273799,0.024461614,0.009216815,0.01062653,0.005055011,0.030092487,0.010013774,0.044721954,0.014461929
1,0.9581477,0.93417126,0.021612667,0.9342625,0.027679227,0.88368917,0.034248896,0.8283429,0.04114641
0,0.44343013,0.4539979,0.08250998,0.46292424,0.0869616,0.506078,0.065095216,0.4708169,0.0624785
0,0.0360826,0.024017362,0.010006939,0.045391206,0.02354629,0.09022471,0.028341085,0.09871116,0.03096262
1,0.6816368,0.6904383,0.079470165,0.5984143,0.10320918,0.64881825,0.067421526,0.54125094,0.072920464
1,0.5693314,0.56645626,0.10707884,0.78129244,0.08776095,0.7903998,0.05285046,0.8292191,0.053251736
0,0.007306576,0.007544707,0.003729378,0.007183426,0.003644723,0.050858352,0.013589134,0.062474817,0.017031677
1,0.95214856,0.94813204,0.020065613,0.9879467,0.006467595,0.9491517,0.017229613,0.9394098,0.021057136
1,0.3515701,0.40353385,0.080053024,0.404926,0.09538026,0.41850102,0.05812727,0.4278951,0.055405393
1,0.49368158,0.4610647,0.08706134,0.4748492,0.0795358,0.47447103,0.059193935,0.48536366,0.05136707
0,0.087625355,0.075943194,0.028349468,0.047557425,0.019044423,0.12327775,0.033179086,0.14292935,0.03257826
0,0.000539809,0.001131415,0.000609565,0.000484275,0.000344564,0.003631605,0.001608014,0.004496009,0.0018335
0,0.024991393,0.023535458,0.008775074,0.01798149,0.009777663,0.03850339,0.012591768,0.046320975,0.017253798
0,0.019730128,0.018568853,0.006532974,0.014281233,0.005690529,0.032557346,0.009846685,0.051426787,0.012782433
0,0.4014587,0.31303507,0.0895469,0.23647599,0.08435224,0.29466152,0.0721704,0.34254882,0.06808316
1,0.97831523,0.96794444,0.010231191,0.9836198,0.007363649,0.934227,0.020187793,0.88433105,0.032903943
0,0.08956906,0.06723319,0.031681735,0.10651504,0.053426646,0.16027242,0.04767341,0.08977623,0.028001422
1,0.001980007,0.002496853,0.001079777,0.001460793,0.000705415,0.004353667,0.001660045,0.011445677,0.003968906
0,0.001549035,0.001171964,0.000506479,0.002491555,0.001322975,0.023662485,0.007429457,0.07153033,0.018177886
0,0.25763723,0.21174404,0.07347163,0.25067925,0.08040129,0.22855668,0.05230243,0.18840867,0.04786959
0,0.000959843,0.00063528,0.000302664,0.001130138,0.000746707,0.010685725,0.00407324,0.015330358,0.005358235
1,0.9999696,0.99995637,2.62E-05,0.9999819,1.16E-05,0.99976176,0.000126112,0.99936503,0.000382136
1,0.9945067,0.9920461,0.003291793,0.98472035,0.009484314,0.97605306,0.009001488,0.95901215,0.015152725
1,0.6110993,0.6235673,0.064649954,0.7433132,0.067197815,0.6710566,0.05485074,0.66841716,0.05193289
0,0.02046298,0.019184344,0.007947424,0.054708228,0.020632371,0.12044792,0.029285524,0.13276486,0.030835433
0,0.06413572,0.09780533,0.03455823,0.03520464,0.0156539,0.07160995,0.024769086,0.049839724,0.018480586
0,0.015097888,0.01597262,0.005750483,0.019196233,0.008083385,0.04536715,0.01316733,0.07315754,0.017148528
0,0.42767328,0.41177887,0.08201995,0.38827637,0.10065206,0.4889833,0.06430168,0.42920384,0.059214413
0,0.000575006,0.000662812,0.000346785,0.001589255,0.000824542,0.010051752,0.003871945,0.016375825,0.005451755
0,0.075110115,0.06570515,0.028077595,0.124506846,0.046235457,0.15197691,0.039870743,0.24036326,0.050077774
0,0.02514779,0.038686622,0.017008489,0.012487851,0.007512447,0.04223171,0.014287098,0.058689155,0.022111967
1,0.28551254,0.23462687,0.075777836,0.23465127,0.09263005,0.22882268,0.06531254,0.31705698,0.07537548
0,0.000443369,0.00042069,0.000256986,0.001028414,0.000642785,0.005617173,0.002106725,0.010223928,0.004004754
0,0.009086847,0.009527486,0.003745899,0.04184737,0.014867663,0.14371361,0.033403553,0.22454114,0.037284736
0,0.03141754,0.023152443,0.008800527,0.024424287,0.010520895,0.085998915,0.023305394,0.09999193,0.022116777
1,0.5803681,0.6163565,0.07727758,0.645883,0.089685865,0.43807214,0.060358495,0.4307636,0.059993897
0,0.002957702,0.002807315,0.001404277,0.003585325,0.002023883,0.01023338,0.003807748,0.013641707,0.004977916
0,0.9175001,0.9010597,0.041731864,0.95601165,0.020498428,0.934773,0.023204474,0.89728945,0.03992704
1,0.998597,0.9981813,0.000774055,0.99962807,0.00023391,0.9958388,0.001888295,0.9953681,0.002185797
0,1.71E-05,1.98E-05,1.39E-05,1.30E-05,1.04E-05,0.000406289,0.000237938,0.00123059,0.000541962
1,0.024168458,0.023543049,0.010650242,0.073079556,0.029495867,0.23844711,0.05738982,0.2578348,0.054475013
1,0.9952424,0.994603,0.002620651,0.9968384,0.001532917,0.9805102,0.006626414,0.9753035,0.009251069
0,0.045105655,0.045959376,0.02055921,0.20332076,0.06860465,0.18396513,0.04370026,0.1895457,0.04125435
0,0.9506115,0.9667977,0.011808044,0.8346223,0.054931447,0.72223455,0.05815162,0.5869138,0.059978954
1,0.058030423,0.026827317,0.011211039,0.14222439,0.066039056,0.13608308,0.039639845,0.15434194,0.041003317
1,0.99078625,0.98401266,0.006804385,0.98610526,0.007205311,0.966175,0.012457261,0.96407837,0.014837272
1,0.95509154,0.9310911,0.024525423,0.91679394,0.030748436,0.788335,0.047206253,0.7155733,0.051820975
0,0.10020876,0.10015843,0.033985306,0.10938241,0.037432894,0.12504488,0.03064579,0.14896797,0.030751517
0,0.6418153,0.5660485,0.09281237,0.5094164,0.09994916,0.46418634,0.06945683,0.36333716,0.058903825
0,0.101176806,0.09751546,0.035739515,0.09917635,0.03799141,0.1596707,0.039978255,0.16494137,0.036263704
0,0.000206441,0.000121166,7.26E-05,0.000249216,0.000158817,0.002461357,0.001002517,0.004683727,0.002189226
1,0.053716883,0.04518788,0.019164585,0.06754816,0.029017756,0.23515014,0.05886488,0.24294782,0.0462818
1,0.67522144,0.56250775,0.06936288,0.5283054,0.071792975,0.40446278,0.04388155,0.48961186,0.04448192
0,0.00276218,0.001917068,0.000724435,0.00330348,0.001434288,0.019647041,0.005661077,0.03289132,0.008548781
1,0.99887156,0.9986801,0.000662161,0.99966216,0.000217838,0.99767953,0.001020455,0.9973168,0.001409869
0,0.019758545,0.01712461,0.006675207,0.03384734,0.015641198,0.07251759,0.018432364,0.065181695,0.016726037
1,0.43305156,0.44961923,0.09718743,0.39676017,0.10907918,0.4685435,0.08158347,0.2587085,0.05680178
1,0.29027838,0.26268786,0.0840933,0.39723492,0.11044181,0.5484831,0.083370194,0.52479035,0.07651927
0,0.17142202,0.16306737,0.051179413,0.19153024,0.07186925,0.20746972,0.0637534,0.20055458,0.060318697
1,0.81611645,0.7947265,0.06944032,0.9225406,0.033674877,0.78734314,0.059291933,0.6904525,0.07596326
0,0.06295184,0.05896553,0.018418992,0.046954717,0.017625416,0.23565102,0.045994572,0.29561347,0.053535268
1,0.61131257,0.6820212,0.09296457,0.77665657,0.07356653,0.73996294,0.057177063,0.7875747,0.052669078
0,0.010795355,0.007940164,0.004046125,0.004456437,0.002871222,0.01601161,0.006405146,0.016142689,0.005822988
0,0.29054046,0.35109806,0.08237875,0.15439959,0.062006112,0.25988397,0.064457476,0.16463758,0.046242934
0,0.0768083,0.083896875,0.041951362,0.2265091,0.10121803,0.16036277,0.05559708,0.32186484,0.074679285
0,0.0054003,0.007256822,0.002946242,0.008312716,0.004286614,0.017423749,0.006979436,0.01080212,0.004525262
1,0.99878985,0.99851716,0.000715635,0.99836546,0.000862984,0.9939764,0.002748128,0.9889444,0.005319458
1,0.9999058,0.9999066,5.42E-05,0.9996988,0.000188741,0.99793804,0.000898461,0.99492735,0.00233172
1,0.8879255,0.8927235,0.03486786,0.89081067,0.041333646,0.8346155,0.040857278,0.820278,0.03946166
1,0.91900617,0.91292864,0.026024187,0.9508015,0.018660974,0.8925096,0.026622837,0.78795505,0.0450448
1,0.99417377,0.993887,0.003107831,0.99541634,0.00251634,0.9860398,0.005984073,0.9189499,0.02552795
1,0.9998598,0.9998042,9.87E-05,0.9996704,0.000201836,0.9979605,0.000975207,0.99656993,0.001689184
0,0.01682916,0.019424083,0.007651419,0.047512718,0.019107351,0.10802053,0.02954621,0.14010611,0.03339192
1,0.4923336,0.58995664,0.09086192,0.27136377,0.092694245,0.20610358,0.059897456,0.16039383,0.048385177
1,0.8142738,0.763103,0.049774297,0.6278187,0.06580527,0.6054033,0.050298627,0.48390955,0.050385077
1,0.98736256,0.97857064,0.009355099,0.96078265,0.017748762,0.90526426,0.026331436,0.72184753,0.057159796
0,0.000252128,0.000249622,0.00017372,7.96E-05,6.11E-05,0.00028423,0.000149629,0.000231877,0.000119394
0,0.05599595,0.103848085,0.032306936,0.05996057,0.029599331,0.13909484,0.040152907,0.22116241,0.042922772
0,0.44270462,0.41804528,0.088151194,0.51349705,0.106945276,0.29616868,0.062159445,0.27727464,0.04490639
0,0.01891613,0.011868207,0.005380939,0.026905937,0.012743723,0.080706686,0.024228822,0.137155,0.029605675
0,0.001311779,0.001293195,0.00044135,0.003106799,0.001146737,0.00769086,0.002450468,0.017667323,0.004811799
1,0.99868786,0.9984216,0.000827653,0.9970058,0.001545487,0.99289227,0.003215694,0.98373884,0.007439774
0,0.028212547,0.027813628,0.009551456,0.07423529,0.030549835,0.07320441,0.019857604,0.13625786,0.032495257
1,0.84260464,0.8719638,0.044850446,0.9738702,0.014277149,0.8494783,0.041694514,0.91928273,0.0288663
0,0.002993524,0.00194523,0.000973813,0.002399383,0.001348254,0.005641194,0.002246637,0.007437068,0.003000066
1,0.88030934,0.8813121,0.035397574,0.8309787,0.05340937,0.7637824,0.04782322,0.7050496,0.051680278
1,0.85818106,0.9057236,0.0325562,0.88042074,0.040090807,0.7235957,0.05609772,0.6823372,0.059921462
1,0.99536395,0.99285555,0.002782971,0.9950186,0.002883155,0.9906081,0.004007347,0.97573376,0.009008485
0,0.09155069,0.07274709,0.031216579,0.035938315,0.017764974,0.07203072,0.025393788,0.11912756,0.03204971
0,0.10828585,0.08091228,0.030711196,0.041202728,0.017648587,0.111407876,0.030914813,0.09872365,0.024393752
1,0.5552353,0.65902346,0.10096177,0.2482361,0.08759107,0.3207222,0.07335234,0.20958227,0.05204025
0,0.54456055,0.4355563,0.08721439,0.44309905,0.098290816,0.38105527,0.06018574,0.36513358,0.058424316
1,0.9998656,0.9997983,0.000106397,0.9995641,0.00026752,0.98965067,0.004614276,0.96179736,0.013532699
0,0.002548575,0.002525393,0.001059263,0.001231944,0.000757126,0.006618559,0.002608503,0.012251697,0.005018903
1,0.99932534,0.9991287,0.000490946,0.9997106,0.000259115,0.9981023,0.001062607,0.99836195,0.001058862
